max_prob,entropy,loss,correct,is_member
0.9987019575948722,0.009925155039045844,0.0012988855909096904,1,1
0.9999087463574127,0.0009400787845496713,9.301867636574679,0,0
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,0
0.9999999922814423,1.5189842349519958e-07,7.717557733792627e-09,1,1
0.5133839259345672,0.692788878817677,0.7202798157495504,0,1
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,1
0.9010550111440432,0.322758673939809,0.1041889675827439,1,1
0.9999999842238739,2.991905720725573e-07,1.5775126218724624e-08,1,1
0.9999999808372032,3.596913506659055e-07,1.916179699952356e-08,1,0
0.7054606525716145,0.6061662567048639,1.2223426772451227,0,1
0.9999122192561084,0.0009077077115794965,8.778459584650863e-05,1,1
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,1
0.5102119292900915,0.6929385990578092,0.6729290919501792,1,0
0.99999990540732,1.62450495576276e-06,9.459168451812464e-08,1,0
